text,label,label_text,source,language
"Munster Doubles Down, Says Apple Has 40% Upside This Year",1,bullish,twitter_financial_news,en
New bull sees 22% upside for Splunk,1,bullish,twitter_financial_news,en
New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1,bullish,twitter_financial_news,en
Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1,bullish,twitter_financial_news,en
NLight target raised on Nutronics deal,1,bullish,twitter_financial_news,en
Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1,bullish,twitter_financial_news,en
Nuvasive upgraded to outperform vs market perform at Leerink,1,bullish,twitter_financial_news,en
"Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade",1,bullish,twitter_financial_news,en
Nvidia stock climbs after Morgan Stanley turns bullish,1,bullish,twitter_financial_news,en
NXP Semiconductors stock price target raised to $139 vs. $128 at SunTrust Robinson Humphrey,1,bullish,twitter_financial_news,en
Olin Corp. stock price target raised to $23 vs. $22 at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1,bullish,twitter_financial_news,en
Onto Innovation stock price target raised to $50 from $40 at Benchmark,1,bullish,twitter_financial_news,en
Owens Corning upgraded at Wells after raising residential insulation prices,1,bullish,twitter_financial_news,en
"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1,bullish,twitter_financial_news,en
Oyster Point Pharma initiated at overweight with $26 price target at JP Morgan,1,bullish,twitter_financial_news,en
"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",1,bullish,twitter_financial_news,en
PennMac Financial rises to record as Piper gets more bullish,1,bullish,twitter_financial_news,en
Piper likes DexCom in premarket analyst action,1,bullish,twitter_financial_news,en
"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,bullish,twitter_financial_news,en
PPG Industries stock price target raised to $113 vs. $105 at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
Prothena upgraded to outperform from in line at Evercore ISI,1,bullish,twitter_financial_news,en
Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1,bullish,twitter_financial_news,en
Quanterix maintained as outperform with $35 price target at Leerink,1,bullish,twitter_financial_news,en
Results: KLA Corporation Beat Earnings Expectations And Analysts Now Have New Forecasts,1,bullish,twitter_financial_news,en
RPM International stock price target raised to $79 vs. $75 at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
S&P Global stock price target raised to $322 from $274 at Stifel Nicolaus,1,bullish,twitter_financial_news,en
Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1,bullish,twitter_financial_news,en
Schlumberger started at buy with $42 stock price target at Deutsche Bank,1,bullish,twitter_financial_news,en
Selvaag Bolig ASA Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,1,bullish,twitter_financial_news,en
"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1,bullish,twitter_financial_news,en
Sonoma Pharma maintained as buy with $9 price target at Benchmark,1,bullish,twitter_financial_news,en
Splunk upgraded to overweight at Morgan Stanley,1,bullish,twitter_financial_news,en
"Starbucks Stock Is a Buy, According to This Investment Bank",1,bullish,twitter_financial_news,en
Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,1,bullish,twitter_financial_news,en
"Stifel Upgrades Parker-Hannifin On Potential Synergies, Industry Recovery Prospects",1,bullish,twitter_financial_news,en
"Stifel Upgrades Wendy's, Bullish On Breakfast And Digital Prospects",1,bullish,twitter_financial_news,en
"Syanptics raised on forecast, margin strength",1,bullish,twitter_financial_news,en
Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1,bullish,twitter_financial_news,en
"Synopsys upgraded to overweight from neutral at JPMorgan, price target raised to $160 from $157",1,bullish,twitter_financial_news,en
TE Connectivity stock price target raised to $95 vs. $94 at SunTrust Robinson Humphrey,1,bullish,twitter_financial_news,en
Teekay Tankers upped two notches to Buy at BAML,1,bullish,twitter_financial_news,en
Texas Instruments stock price target raised to $125 vs. $122 at SunTrust Robinson Humphrey,1,bullish,twitter_financial_news,en
Twitter stock price target raised to $36.50 from $34.50 at Wedbush,1,bullish,twitter_financial_news,en
Twitter stock price target raised to $38 from $36 at SunTrust RH,1,bullish,twitter_financial_news,en
Twitter stock price target raised to $47 from $34 at Susquehanna,1,bullish,twitter_financial_news,en
"Twitter, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,bullish,twitter_financial_news,en
U.S. Well Services initiated at buy with $3.50 price target at Stifel,1,bullish,twitter_financial_news,en
Uber stock price target raised to $45 from $34 at MKM Partners,1,bullish,twitter_financial_news,en
Uber stock price target raised to $49 from $47 at BofA Securities,1,bullish,twitter_financial_news,en
Uber stock price target raised to $50 from $45 at Oppenheimer,1,bullish,twitter_financial_news,en
Uber stock price target raised to $52 from $50 at Wedbush,1,bullish,twitter_financial_news,en
Uber stock price target raised to $54 from $50 at Deutsche Bank,1,bullish,twitter_financial_news,en
UBS raises Peloton’s price target to $40,1,bullish,twitter_financial_news,en
UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday https://t.co/23HWM60K7q,1,bullish,twitter_financial_news,en
UDR upgraded to overweight from sector weight at KeyBanc Capital,1,bullish,twitter_financial_news,en
Unisys stock price target raised to $21 from $18 at Sidoti & Co.,1,bullish,twitter_financial_news,en
UnitedHealth stock price target raised to $338 from $303 at CFRA,1,bullish,twitter_financial_news,en
Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1,bullish,twitter_financial_news,en
Upgrades 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE… https://t.co/jXZNb22Cwb,1,bullish,twitter_financial_news,en
Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1,bullish,twitter_financial_news,en
Vertical Research expects Allison Transmission to break out,1,bullish,twitter_financial_news,en
Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1,bullish,twitter_financial_news,en
Walt Disney stock price target raised to $143 from $141 at Imperial Capital,1,bullish,twitter_financial_news,en
"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",1,bullish,twitter_financial_news,en
Wells still bullish on T-Mobile after unsurprising CEO change,1,bullish,twitter_financial_news,en
Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
WestRock upgraded to buy from neutral at BofA Merrill Lynch,1,bullish,twitter_financial_news,en
Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1,bullish,twitter_financial_news,en
Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1,bullish,twitter_financial_news,en
"Workday added to Goldman's conviction list, stock gains",1,bullish,twitter_financial_news,en
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1,bullish,twitter_financial_news,en
Zendesk targets raised after 'solid' results,1,bullish,twitter_financial_news,en
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,2,neutral,twitter_financial_news,en
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,2,neutral,twitter_financial_news,en
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,2,neutral,twitter_financial_news,en
Arex Capital ramps up pressure on Zagg,2,neutral,twitter_financial_news,en
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,2,neutral,twitter_financial_news,en
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2,neutral,twitter_financial_news,en
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2,neutral,twitter_financial_news,en
BRP Group started at hold with $18 stock price target at Jefferies,2,neutral,twitter_financial_news,en
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",2,neutral,twitter_financial_news,en
Bull camp empty on Sally Beauty,2,neutral,twitter_financial_news,en
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,2,neutral,twitter_financial_news,en
"Chicken Soup for the Soul Entertainment, Inc. Third-Quarter Results: Here's What Analysts Are Forecasting For Next Year",2,neutral,twitter_financial_news,en
"Citron Research, owned by the prominent short seller Andrew Left, placed a $5 price target on $PTON  https://t.co/a5WT4knuVf",2,neutral,twitter_financial_news,en
"Coin Toss: Morgan Stanley Raises Tesla Bull Case To $500, Keeps Bear Case At $10 https://t.co/hjXizuPs7Z",2,neutral,twitter_financial_news,en
GDS Holdings Limited Just Released Its Third-Quarter Earnings: Here's What Analysts Think,2,neutral,twitter_financial_news,en
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,2,neutral,twitter_financial_news,en
"Here are the biggest analyst calls of the day: Johnson & Johnson, Canopy Growth, Intelsat & more",2,neutral,twitter_financial_news,en
"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more",2,neutral,twitter_financial_news,en
"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more https://t.co/jzxbhHJwOu",2,neutral,twitter_financial_news,en
II-Vi Inc. initiated as neutral at Susquehanna,2,neutral,twitter_financial_news,en
LivePerson started at neutral with $40 stock price target at J.P. Morgan,2,neutral,twitter_financial_news,en
Miller Value Partners Likes These Two Stocks; Bearish on One,2,neutral,twitter_financial_news,en
MKM Partners puts a number on Victoria's Secret,2,neutral,twitter_financial_news,en
Morgan Stanley has a new favorite pick in the chip space,2,neutral,twitter_financial_news,en
MPLX initiated as hold with $28 price target at SunTrust Robinson Humphrey,2,neutral,twitter_financial_news,en
Oppenheimer calls out transformation of big-box retailer,2,neutral,twitter_financial_news,en
"Pipestone Energy Corp. Just Reported, And Analysts Assigned A CA$2.55 Price Target",2,neutral,twitter_financial_news,en
Royal Caribbean Cruises Ltd. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,neutral,twitter_financial_news,en
"Spirit Airlines, Inc. Just Released Its Full-Year Results And Analysts Are Updating Their Estimates",2,neutral,twitter_financial_news,en
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",2,neutral,twitter_financial_news,en
TJX Q3 FactSet consensus 66 cents,2,neutral,twitter_financial_news,en
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",2,neutral,twitter_financial_news,en
Twilio Inc. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,neutral,twitter_financial_news,en
Upgrades 2/4: $AMAL $CM $CMCSA $ELF $GDOT $LFUS $MLI $RRR $TD $TXRH $VLY $WW Downgrades 2/4: $ABG $AWK $CHKP $DEO… https://t.co/xscOdKUhfo,2,neutral,twitter_financial_news,en
US$50.08: That's What Analysts Think Weibo Corporation Is Worth After Its Latest Results,2,neutral,twitter_financial_news,en
Valaris started at hold with $4 stock price target at Deutsche Bank,2,neutral,twitter_financial_news,en
William Blair sees rivals pressing Viasat,2,neutral,twitter_financial_news,en
Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener https://t.co/p8lniQQTZt https://t.co/VsHuUI8mgj,0,bearish,twitter_financial_news,en
Bank of Ireland cuts key profit target as low rates take toll https://t.co/pWzgfDXDm3,0,bearish,twitter_financial_news,en
Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0,bearish,twitter_financial_news,en
Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0,bearish,twitter_financial_news,en
European banks slash $280bn from main US businesses https://t.co/Gwahc0Sc0F,0,bearish,twitter_financial_news,en
Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0,bearish,twitter_financial_news,en
"Eurozone banks' returns were already hurting before COVID-19, ECB says https://t.co/hDvBAwFDeG",0,bearish,twitter_financial_news,en
Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,0,bearish,twitter_financial_news,en
Fed policymakers working to limit damage as pandemic puts U.S. economy on pause https://t.co/QwCihVGWly https://t.co/ZRbeFgfAdo,0,bearish,twitter_financial_news,en
Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy… https://t.co/AjGZqiRl5b,0,bearish,twitter_financial_news,en
"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets",0,bearish,twitter_financial_news,en
Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,0,bearish,twitter_financial_news,en
"Fed's corporate credit measures to limit buybacks, dividend https://t.co/4FrdSvMV8T",0,bearish,twitter_financial_news,en
Fed's Williams: Risks to U.S. economy still to the downside,0,bearish,twitter_financial_news,en
"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",0,bearish,twitter_financial_news,en
"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",0,bearish,twitter_financial_news,en
Lagarde Says ECB Running Out of Room to Fight Global Threats,0,bearish,twitter_financial_news,en
